22.03.2022;95.51
21.03.2022;95.3
18.03.2022;88.44
17.03.2022;87.77
16.03.2022;80.77
15.03.2022;82.1
14.03.2022;85.03
11.03.2022;91.73
10.03.2022;93.73
09.03.2022;101.88
08.03.2022;111.01
07.03.2022;105.23
04.03.2022;94.5
03.03.2022;98.77
02.03.2022;101.9
01.03.2022;98.29
28.02.2022;94.28
25.02.2022;91.85
24.02.2022;94.99
23.02.2022;94.99
22.02.2022;94.43
21.02.2022;95.55
18.02.2022;92.78
17.02.2022;91.88
16.02.2022;95.83
15.02.2022;95.54
14.02.2022;97.59
11.02.2022;93.71
10.02.2022;95.34
09.02.2022;94.51
08.02.2022;94.57
07.02.2022;96.9
04.02.2022;96.26
03.02.2022;90.86
02.02.2022;89.65
01.02.2022;90.47
31.01.2022;92.04
28.01.2022;92.78
27.01.2022;91.4
26.01.2022;91.73
25.01.2022;88.59
24.01.2022;86.98
21.01.2022;89.08
20.01.2022;90.09
19.01.2022;89.61
18.01.2022;87.88
17.01.2022;87.14
14.01.2022;85.19
13.01.2022;84.49
12.01.2022;84.57
11.01.2022;83.14
10.01.2022;80.56
07.01.2022;81.03
06.01.2022;80.89
05.01.2022;79.57
04.01.2022;77.62
03.01.2022;76.61
31.12.2021;76.8
30.12.2021;76.86
29.12.2021;76.21
28.12.2021;73.46
27.12.2021;73.46
24.12.2021;73.46
23.12.2021;74.06
22.12.2021;72.41
21.12.2021;70.81
20.12.2021;67.28
17.12.2021;71.61
16.12.2021;73.37
15.12.2021;71.23
14.12.2021;71.95
13.12.2021;72.97
10.12.2021;72.91
09.12.2021;73.55
08.12.2021;74.42
07.12.2021;74.51
06.12.2021;70.65
03.12.2021;70.48
02.12.2021;68.97
01.12.2021;70.55
30.11.2021;69.34
29.11.2021;73.35
26.11.2021;71.6
25.11.2021;80.45
24.11.2021;81.37
23.11.2021;81.51
22.11.2021;79.75
19.11.2021;78.18
18.11.2021;80.43
17.11.2021;80.27
16.11.2021;81.16
15.11.2021;79.57
12.11.2021;81.23
11.11.2021;81.38
10.11.2021;82.69
09.11.2021;82.5
08.11.2021;82.03
05.11.2021;81.1
04.11.2021;80.24
03.11.2021;80.52
02.11.2021;83.05
01.11.2021;83.1
29.10.2021;82.1
28.10.2021;81.51
27.10.2021;83.1
26.10.2021;83.78
25.10.2021;83.45
22.10.2021;82.93
21.10.2021;81.59
20.10.2021;83.21
19.10.2021;82.8
18.10.2021;82.24
15.10.2021;82.66
14.10.2021;81.3
13.10.2021;81.36
12.10.2021;81.54
11.10.2021;82.2
08.10.2021;80.88
07.10.2021;80.28
06.10.2021;79.44
05.10.2021;81.19
04.10.2021;79.7
01.10.2021;76.67
30.09.2021;75.86
29.09.2021;76.1
28.09.2021;76.48
27.09.2021;77.01
24.09.2021;75.16
23.09.2021;74.34
22.09.2021;72.91
21.09.2021;71.27
20.09.2021;71.86
17.09.2021;72.21
16.09.2021;72.38
15.09.2021;74.09
14.09.2021;72.05
13.09.2021;71.85
10.09.2021;71.15
09.09.2021;71.38
08.09.2021;71.24
07.09.2021;69.33
06.09.2021;70.03
03.09.2021;70.94
02.09.2021;71.43
01.09.2021;68.68
31.08.2021;70.88
30.08.2021;69.22
27.08.2021;69.22
26.08.2021;68.13
25.08.2021;68.77
24.08.2021;67.99
23.08.2021;66.1
20.08.2021;63.43
19.08.2021;63.28
18.08.2021;66.75
17.08.2021;67.29
16.08.2021;67.1
13.08.2021;68.85
12.08.2021;69.11
11.08.2021;68.04
10.08.2021;68.82
09.08.2021;66.79
06.08.2021;69.17
05.08.2021;69.75
04.08.2021;70.14
03.08.2021;70.6
02.08.2021;71.43
30.07.2021;73.97
29.07.2021;73.23
28.07.2021;72.44
27.07.2021;72.37
26.07.2021;71.79
23.07.2021;71.96
22.07.2021;70.66
21.07.2021;69.61
20.07.2021;67.25
19.07.2021;67.29
16.07.2021;71.99
15.07.2021;72.95
14.07.2021;74.59
13.07.2021;74.34
12.07.2021;74.28
09.07.2021;74.81
08.07.2021;71.95
07.07.2021;71.35
06.07.2021;73.47
05.07.2021;75.48
02.07.2021;74.85
01.07.2021;74.66
30.06.2021;74.91
29.06.2021;73.43
28.06.2021;73.38
25.06.2021;74.21
24.06.2021;73.81
23.06.2021;73.76
22.06.2021;72.92
21.06.2021;71.99
18.06.2021;71.22
17.06.2021;71.02
16.06.2021;72.54
15.06.2021;71.21
14.06.2021;70.73
11.06.2021;70.01
10.06.2021;69.66
09.06.2021;69.5
08.06.2021;68.9
07.06.2021;69.58
04.06.2021;69.8
03.06.2021;68.88
02.06.2021;68.91
01.06.2021;68.81
28.05.2021;67.74
27.05.2021;67.36
26.05.2021;67.28
25.05.2021;67.03
24.05.2021;66.64
21.05.2021;65.25
20.05.2021;64.86
19.05.2021;64.82
18.05.2021;68.06
17.05.2021;67.91
14.05.2021;67.51
13.05.2021;66.31
12.05.2021;68.53
11.05.2021;66.71
10.05.2021;66.43
07.05.2021;66.67
06.05.2021;67.13
05.05.2021;68.44
04.05.2021;67.22
03.05.2021;65.69
30.04.2021;65.69
29.04.2021;65.95
28.04.2021;65.44
27.04.2021;63.67
26.04.2021;63.53
23.04.2021;63.62
22.04.2021;63.12
21.04.2021;62.56
20.04.2021;62.45
19.04.2021;64.39
16.04.2021;63.94
15.04.2021;63.75
14.04.2021;63.79
13.04.2021;61.03
12.04.2021;60.68
09.04.2021;60.06
08.04.2021;59.73
07.04.2021;58.75
06.04.2021;60.25
05.04.2021;60.35
02.04.2021;60.35
01.04.2021;60.35
31.03.2021;61.63
30.03.2021;62.05
29.03.2021;61.74
26.03.2021;62.35
25.03.2021;59.89
24.03.2021;62.16
23.03.2021;60.21
22.03.2021;62.29
19.03.2021;62.09
18.03.2021;63.33
17.03.2021;65.64
16.03.2021;66.05
15.03.2021;66.91
12.03.2021;67.61
11.03.2021;67.9
10.03.2021;65.45
09.03.2021;65.86
08.03.2021;67.4
05.03.2021;68.07
04.03.2021;66.43
03.03.2021;63.44
02.03.2021;62.69
01.03.2021;64.55
26.02.2021;64.92
25.02.2021;66
24.02.2021;65.56
23.02.2021;64.03
22.02.2021;62.95
19.02.2021;62.5
18.02.2021;63.56
17.02.2021;63.36
16.02.2021;62.56
15.02.2021;62.95
12.02.2021;60.86
11.02.2021;60.78
10.02.2021;60.64
09.02.2021;59.76
08.02.2021;59.68
05.02.2021;59.7
04.02.2021;58.65
03.02.2021;58.71
02.02.2021;57.91
01.02.2021;56.45
29.01.2021;55.81
28.01.2021;55.52
27.01.2021;56.09
26.01.2021;55.76
25.01.2021;55.03
22.01.2021;55.21
21.01.2021;55.67
20.01.2021;56.08
19.01.2021;55.63
18.01.2021;54.6
15.01.2021;54.73
14.01.2021;55.16
13.01.2021;55.9
12.01.2021;56.09
11.01.2021;54.95
08.01.2021;55.12
07.01.2021;54.08
06.01.2021;54.36
05.01.2021;52.66
04.01.2021;50.37
01.01.2021;50.97
31.12.2020;50.97
30.12.2020;50.64
29.12.2020;50.81
25.12.2020;50.69
24.12.2020;50.69
23.12.2020;51.36
22.12.2020;50.3
21.12.2020;50.02
